shipment_id,supplier_code,sku,hs_declared,hs_master,product_name,region,destination_port,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,days_against_plan,total_lead_days,landed_cost_mxn,cost_per_unit_mxn,category,origin_port
IMP-2023-0381,SUP-1008,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Manzanillo,2023-10-26,2024-01-03,2024-02-08,2024-02-08,2024-02-16,2024-02-18,50635.43,202541.72,7068.21,0.0,210752.11,184155.19,29464.83,623475.82,5184.81,48461.93,0.0,0.0,0.0,115.0,3930409.8966799993,982602.4741699998,Industrial robot,Wenzhou
IMP-2023-0382,SUP-1014,SKU-116,8477100100,8477100100,Injection Moulding Machine IMM-116,East China,Manzanillo,2023-10-27,2024-01-15,2024-02-18,2024-02-18,2024-02-24,2024-02-25,83054.91,166109.82,7639.8,710.97,174460.59,304887.33,24390.99,540504.25,3852.12,25233.57,0.0,0.0,0.0,121.0,3407237.28084,1703618.64042,Injection moulding machine,Nantong
IMP-2023-0383,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2023-10-27,2024-01-01,2024-02-07,2024-02-07,2024-02-10,2024-02-12,73143.09,73143.09,5952.54,0.0,79426.68,138806.07,11104.49,246075.39,7532.32,20124.56,0.0,0.0,0.0,108.0,1559842.6698799997,1559842.6698799997,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0384,SUP-1003,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,"Manzanillo, Colima",2023-11-01,2024-01-13,2024-02-12,2024-02-12,2024-02-16,2024-02-19,86400.34,172800.68,0.0,0.0,173684.1,303530.33,24282.43,538098.57,7092.72,34696.72,0.0,0.0,0.0,110.0,3389466.88368,1694733.44184,CNC lathe,Nansha
IMP-2023-0385,SUP-1004,SKU-122,8414809900,8414809900,Screw Air Compressor SAC-122,South China,Manzanillo,2023-11-02,2024-02-03,2024-03-08,2024-03-08,2024-03-21,2024-03-25,25228.81,25228.81,6820.32,81.76,32130.89,85140.27,4540.81,105165.26,3607.71,21908.94,0.0,7216.23,0.0,144.0,690015.7711169999,690015.7711169999,Air compressor,Yantian
IMP-2023-0386,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2023-11-02,2024-01-16,2024-02-17,2024-02-25,2024-03-04,2024-03-05,77626.97,155253.94,0.0,637.2,155891.14,272435.36,21794.83,482973.4,8578.55,31096.84,0.0,0.0,8.0,124.0,3058259.14264,1529129.57132,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0387,SUP-1003,SKU-123,8414809900,8414809900,Screw Air Compressor SAC-123,South China,Veracruz,2023-11-03,2024-01-24,2024-03-01,2024-03-06,,2024-03-15,18870.99,56612.97,0.0,0.0,66951.49,177407.72,9461.75,219134.02,9108.43,94215.08,0.0,0.0,5.0,133.0,1290278.078941,430092.6929803333,Air compressor,Nansha
IMP-2023-0388,SUP-1003,SKU-134,8480710100,8480710100,Precision Injection Mould MD-134,South China,Veracruz,2023-11-03,2023-12-16,2024-01-28,2024-02-09,2024-02-17,,7450.65,22351.95,9472.56,0.0,31909.37,27882.41,4461.19,94398.68,7538.82,92095.67,0.0,0.0,12.0,,688143.22676,229381.07558666667,Mould and die,Nansha
IMP-2023-0389,SUP-1012,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,East China,Veracruz,2023-11-03,2024-01-19,2024-02-29,2024-02-29,2024-03-05,2024-03-09,95320.01,95320.01,0.0,0.0,95708.73,167260.58,13380.85,296519.55,7715.3,65846.88,0.0,0.0,0.0,127.0,1920016.10476,1920016.10476,Hydraulic press,Shanghai
IMP-2023-0390,SUP-1011,SKU-135,8480710100,8480710100,Precision Injection Mould MD-135,East China,Manzanillo,2023-11-04,2024-01-08,2024-02-09,2024-02-09,2024-02-17,2024-02-18,4051.87,8103.74,0.0,44.13,8147.87,7119.61,1139.14,24104.15,5948.73,33309.71,0.0,0.0,0.0,106.0,189909.36612,94954.68306,Mould and die,Shanghai
IMP-2023-0391,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,Manzanillo,2023-11-04,2024-01-28,2024-03-02,2024-03-20,2024-04-02,2024-04-04,69363.94,69363.94,7038.41,0.0,76402.35,134967.04,10797.36,239269.57,8342.09,23248.63,0.0,0.0,18.0,152.0,1527025.553455,1527025.553455,Injection moulding machine,Yantian
IMP-2023-0392,SUP-1003,SKU-113,8456110100,8456110100,Fibre Laser Cutting Machine FL-113,South China,Lázaro Cárdenas,2023-11-05,2024-02-04,2024-03-02,2024-03-02,2024-03-19,2024-03-22,62525.23,62525.23,0.0,0.0,62846.48,111020.19,8881.62,196816.6,7770.48,28304.54,0.0,0.0,0.0,138.0,1260503.7755190001,1260503.7755190001,Laser cutting machine,Nansha
IMP-2023-0393,SUP-1006,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,East China,Manzanillo,2023-11-05,2023-12-29,2024-01-25,2024-02-28,2024-03-05,2024-03-07,167264.28,334528.56,6113.85,1219.06,341861.47,597437.1,47794.97,1059136.5,7021.09,31208.36,0.0,0.0,34.0,123.0,6657832.569719999,3328916.2848599995,CNC machining centre,Ningbo-Zhoushan
IMP-2023-0394,SUP-1007,SKU-129,8422309900,8422309900,Automatic Filling & Sealing Line PFS-129,East China,Manzanillo,2023-11-05,2024-01-17,2024-02-24,2024-03-21,2024-03-29,2024-04-01,41086.46,41086.46,0.0,174.98,41261.44,72889.57,5831.17,129218.63,8361.98,19430.49,22991.59,0.0,26.0,148.0,858400.5160320001,858400.5160320001,Packaging machine,Ningbo-Zhoushan
IMP-2023-0395,SUP-1014,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Lázaro Cárdenas,2023-11-05,2024-01-18,2024-02-16,2024-02-16,,2024-02-26,80089.87,160179.74,6526.8,683.48,167390.02,292530.8,23402.46,518598.6,7726.53,54012.06,0.0,0.0,0.0,113.0,3302979.83952,1651489.91976,Hydraulic press,Nantong
IMP-2023-0396,SUP-1003,SKU-113,8456110100,8456110100,Fibre Laser Cutting Machine FL-113,South China,Manzanillo,2023-11-06,2024-02-01,2024-03-01,2024-03-01,2024-03-10,2024-03-12,60041.08,60041.08,0.0,0.0,60248.13,106430.13,8514.41,188679.33,4338.73,22105.79,0.0,0.0,0.0,127.0,1202032.750524,1202032.750524,Laser cutting machine,Nansha
IMP-2023-0397,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2023-11-06,2024-01-30,2024-03-06,2024-03-14,2024-03-22,2024-03-26,90793.08,90793.08,0.0,0.0,91090.16,160913.5,12873.08,285267.45,5683.63,26935.84,0.0,0.0,8.0,141.0,1810293.0461239999,1810293.0461239999,CNC lathe,Shekou
IMP-2023-0398,SUP-1004,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2023-11-07,2024-01-28,2024-02-25,2024-03-14,2024-03-23,2024-03-27,87601.11,175202.22,0.0,0.0,175844.27,310634.18,24850.73,550692.27,9064.93,26318.16,14904.09,0.0,18.0,141.0,3480771.866966,1740385.933483,CNC lathe,Yantian
IMP-2023-0399,SUP-1013,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,East China,Manzanillo,2023-11-07,2024-01-09,2024-02-15,2024-02-18,2024-02-25,2024-02-28,31857.43,31857.43,6638.57,0.0,38624.34,67499.9,5399.99,119663.82,4849.81,22565.94,0.0,0.0,3.0,113.0,773071.736,773071.736,Injection moulding machine,Shanghai
IMP-2023-0400,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2023-11-08,2024-01-14,2024-02-14,2024-02-14,2024-02-20,2024-02-23,71624.42,143248.84,8725.75,771.84,152746.43,266939.66,21355.17,473230.63,7638.2,35607.42,0.0,0.0,0.0,107.0,3000937.06068,1500468.53034,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0401,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,Lázaro Cárdenas,2023-11-08,2024-02-13,2024-03-09,2024-03-09,2024-03-11,2024-03-12,68806.26,68806.26,0.0,330.33,77905.61,137622.6,11009.81,243977.34,6799.01,28388.46,0.0,0.0,0.0,125.0,1405138.483327,1405138.483327,Injection moulding machine,Yantian
IMP-2023-0402,SUP-1002,SKU-102,8515310100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Veracruz,2023-11-08,2024-01-01,2024-02-14,2024-02-14,2024-02-17,2024-02-20,91269.08,547614.48,10909.92,0.0,561083.35,980549.26,78443.94,1738317.73,8599.68,163766.68,0.0,0.0,0.0,104.0,10992131.9744,1832021.9957333335,CNC machining centre,Shekou
IMP-2023-0403,SUP-1008,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,East China,Manzanillo,2023-11-09,2024-01-10,2024-02-14,2024-02-19,2024-02-22,2024-02-23,20072.3,60216.9,5821.16,326.35,66364.41,115978.44,9278.28,205606.58,4942.87,45365.68,0.0,0.0,5.0,106.0,1335349.69916,445116.5663866667,Laser cutting machine,Wenzhou
IMP-2023-0404,SUP-1007,SKU-129,8422309900,8422309900,Automatic Filling & Sealing Line PFS-129,East China,Manzanillo,2023-11-09,2024-01-28,2024-03-04,2024-03-07,2024-03-23,,41002.96,123008.88,0.0,0.0,123608.29,218357.75,17468.62,387104.62,3807.69,44263.82,0.0,11106.6,3.0,,2467993.247864,822664.4159546667,Packaging machine,Ningbo-Zhoushan
IMP-2023-0405,SUP-1001,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Manzanillo,2023-11-10,2024-01-06,2024-02-06,2024-02-06,2024-02-13,2024-02-14,98683.26,296049.78,9154.57,1656.91,306861.26,536270.74,42901.66,950700.76,6315.4,31848.52,0.0,0.0,0.0,96.0,5980043.69976,1993347.89992,CNC machining centre,Yantian
IMP-2023-0406,SUP-1007,SKU-141,8515310100,8515310100,Inverter Arc Welding Power Source AW-141,East China,Manzanillo,2023-11-10,2024-01-03,2024-02-06,2024-02-06,2024-02-11,2024-02-15,29268.91,117075.64,7406.08,420.78,124902.5,327419.41,17462.37,404428.46,8951.13,47869.79,0.0,0.0,0.0,97.0,2584498.79,646124.6975,Arc welding machine,Ningbo-Zhoushan
IMP-2023-0407,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Veracruz,2023-11-09,2023-12-26,2024-01-30,2024-01-30,2024-02-19,2024-02-20,46446.74,92893.48,0.0,525.15,103583.86,179383.42,14350.67,318010.93,8426.03,60588.39,0.0,0.0,0.0,103.0,1880544.3187509996,940272.1593754998,CNC lathe,Shekou
IMP-2023-0408,SUP-1009,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,East China,Manzanillo,2023-11-10,2024-01-11,2024-02-17,2024-02-29,2024-03-05,2024-03-06,34249.3,205495.8,8873.0,0.0,215127.88,375957.48,30076.6,666497.43,8686.96,51750.51,0.0,0.0,12.0,117.0,4212780.698799999,702130.1164666666,Injection moulding machine,Ningbo-Zhoushan
IMP-2023-0409,SUP-1005,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Manzanillo,2023-11-11,2024-01-02,2024-02-01,2024-03-06,2024-03-12,2024-03-16,97721.88,97721.88,6686.1,543.69,104951.67,185400.27,14832.02,328677.61,8294.39,19201.88,0.0,0.0,34.0,126.0,2081731.296051,2081731.296051,CNC machining centre,Shekou
IMP-2023-0410,SUP-1007,SKU-130,8462910100,8462910100,Hydraulic Press HP-130,East China,Manzanillo,2023-11-11,2024-01-08,2024-02-12,2024-02-12,2024-02-19,2024-02-21,84974.05,169948.1,8329.19,0.0,179096.54,312989.11,25039.13,554867.1,5062.28,32963.53,0.0,0.0,0.0,102.0,3491627.97004,1745813.98502,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0411,SUP-1008,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,East China,Lázaro Cárdenas,2023-11-11,2024-02-02,2024-03-07,2024-03-07,2024-03-14,,31549.86,31549.86,6428.0,0.0,37977.86,67089.03,5367.12,118935.43,7076.44,34393.31,0.0,0.0,0.0,,784816.1902579999,784816.1902579999,Packaging machine,Wenzhou
IMP-2023-0412,SUP-1008,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Lázaro Cárdenas,2023-11-13,2024-01-23,2024-02-24,2024-02-24,2024-02-26,2024-02-29,46043.32,46043.32,0.0,210.77,46254.09,40416.82,6466.69,136835.2,6650.31,37650.75,0.0,0.0,0.0,108.0,899521.04684,899521.04684,Industrial robot,Wenzhou
IMP-2023-0413,SUP-1001,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Manzanillo,2023-11-13,2024-02-10,2024-03-17,2024-03-17,2024-03-31,2024-04-04,63906.66,63906.66,5766.78,211.29,69884.73,61726.74,9876.28,208982.04,3996.47,26297.36,0.0,0.0,0.0,143.0,1336431.570869,1336431.570869,Industrial robot,Yantian
IMP-2023-0414,SUP-1007,SKU-130,8462910100,8462910100,Hydraulic Press HP-130,East China,Manzanillo,2023-11-14,2024-01-21,2024-02-27,2024-02-27,2024-03-02,,81312.61,81312.61,0.0,304.81,81617.42,142634.6,11410.77,252862.62,3637.53,19480.8,0.0,0.0,0.0,,1603509.73192,1603509.73192,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0415,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,Manzanillo,2023-11-14,2024-02-12,2024-03-14,2024-03-14,2024-03-16,2024-03-19,72057.34,216172.02,0.0,719.95,216891.97,383146.17,30651.69,679241.53,5020.26,36874.36,0.0,0.0,0.0,126.0,4287154.197641,1429051.3992136668,Injection moulding machine,Yantian
IMP-2023-0416,SUP-1001,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,South China,Manzanillo,2023-11-15,2024-01-17,,2024-02-14,2024-02-18,2024-02-20,32901.27,65802.54,5425.03,0.0,71596.15,125121.43,10009.71,221815.27,3836.52,30769.95,0.0,0.0,,97.0,1414510.6233199998,707255.3116599999,Injection moulding machine,Yantian
IMP-2023-0417,SUP-1010,SKU-134,8480710100,8480710100,Precision Injection Mould MD-134,East China,Manzanillo,2023-11-17,2024-01-10,2024-02-13,2024-02-13,,2024-02-18,7473.2,7473.2,6125.26,0.0,13638.28,11917.13,1906.74,40346.63,8170.68,24068.83,0.0,0.0,0.0,93.0,283710.06695999997,283710.06695999997,Mould and die,Taizhou
IMP-2023-0418,SUP-1001,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,South China,Manzanillo,2023-11-18,2023-12-30,2024-01-27,2024-01-27,2024-02-04,2024-02-07,148128.01,888768.06,6814.64,0.0,899979.95,1558558.28,124684.66,2763012.12,4392.65,47016.52,0.0,0.0,0.0,81.0,17244084.63379,2874014.1056316667,CNC machining centre,Yantian
IMP-2023-0419,SUP-1005,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Manzanillo,2023-11-21,2024-02-06,2024-03-09,2024-03-09,2024-03-15,2024-03-16,66807.74,133615.48,7196.66,0.0,140812.14,124374.43,19899.91,421082.09,4195.55,30196.38,0.0,0.0,0.0,116.0,2666154.966742,1333077.483371,Industrial robot,Shekou
IMP-2023-0420,SUP-1014,SKU-118,8477100100,8477100100,Injection Moulding Machine IMM-118,East China,Lázaro Cárdenas,2023-11-19,2024-02-08,2024-03-05,2024-03-05,2024-03-17,2024-03-21,27200.29,27200.29,6909.76,123.41,34233.46,60474.43,4837.95,107209.08,7990.53,36388.35,0.0,3151.55,0.0,123.0,717587.1509380001,717587.1509380001,Injection moulding machine,Nantong
IMP-2023-0421,SUP-1013,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,East China,Lázaro Cárdenas,2023-11-20,2024-02-01,2024-03-03,2024-03-03,2024-03-08,2024-03-11,92515.83,92515.83,7510.94,0.0,100026.77,176700.29,14136.02,313254.27,5402.88,39485.43,0.0,0.0,0.0,112.0,2002727.520081,2002727.520081,Hydraulic press,Shanghai
IMP-2023-0422,SUP-1003,SKU-123,8414809900,8414809900,Screw Air Compressor SAC-123,South China,Manzanillo,2023-11-20,2024-02-05,2024-03-12,2024-03-12,2024-03-15,2024-03-16,19508.47,58525.41,9426.0,0.0,68171.55,180640.63,9634.17,223127.31,4482.4,35126.85,0.0,0.0,0.0,117.0,1430266.093073,476755.36435766664,Air compressor,Nansha
IMP-2023-0423,SUP-1007,SKU-129,8422309900,8422309900,Automatic Filling & Sealing Line PFS-129,East China,Lázaro Cárdenas,2023-11-20,2024-02-07,2024-03-05,2024-03-05,2024-03-10,2024-03-14,36362.44,72724.88,6318.71,0.0,79326.74,140133.07,11210.65,248427.9,5438.03,55053.83,0.0,0.0,0.0,115.0,1608164.310427,804082.1552135,Packaging machine,Ningbo-Zhoushan
IMP-2023-0424,SUP-1014,SKU-132,8462910100,8462910100,Hydraulic Press HP-132,East China,Manzanillo,2023-11-21,2024-02-18,2024-03-26,2024-04-29,2024-05-09,2024-05-09,28753.93,28753.93,5816.68,97.71,34668.32,62447.35,4995.79,110706.66,6479.38,20265.84,0.0,0.0,34.0,170.0,718661.8744959999,718661.8744959999,Hydraulic press,Nantong
IMP-2023-0425,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Manzanillo,2023-11-21,2024-01-19,2024-02-15,2024-02-15,2024-02-24,2024-02-27,95563.02,191126.04,5886.35,0.0,197803.87,345682.04,27654.56,612825.13,7867.72,27378.78,0.0,0.0,0.0,98.0,3851571.62764,1925785.81382,Hydraulic press,Nansha
IMP-2023-0426,SUP-1003,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,South China,Manzanillo,2023-11-22,2024-02-03,2024-03-07,2024-03-07,2024-03-16,2024-03-19,32814.99,65629.98,6505.29,0.0,72387.53,127874.74,10229.98,226696.35,7524.54,28877.83,0.0,0.0,0.0,118.0,1448798.2751309997,724399.1375654999,Injection moulding machine,Nansha
IMP-2023-0427,SUP-1008,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,East China,Lázaro Cárdenas,2023-11-22,2024-02-11,2024-03-14,2024-03-14,2024-03-21,,30213.85,30213.85,5309.5,0.0,35636.37,62952.72,5036.22,111602.58,7069.62,30977.33,0.0,0.0,0.0,,733566.5247549999,733566.5247549999,Packaging machine,Wenzhou
IMP-2023-0428,SUP-1011,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,East China,Lázaro Cárdenas,2023-11-23,2024-01-12,2024-02-12,2024-02-12,2024-02-20,2024-02-22,17821.12,17821.12,0.0,65.38,17886.5,15629.22,2500.68,52914.3,8829.57,34963.36,0.0,0.0,0.0,91.0,374507.304,374507.304,Mould and die,Shanghai
IMP-2023-0429,SUP-1013,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,East China,Manzanillo,2023-11-25,2024-01-27,2024-03-04,2024-03-04,2024-03-08,2024-03-11,34977.7,69955.4,6670.75,0.0,76921.88,135884.81,10870.78,240896.59,9020.15,29837.57,0.0,0.0,0.0,107.0,1539237.2375949998,769618.6187974999,Injection moulding machine,Shanghai
IMP-2023-0430,SUP-1013,SKU-109,8458110100,8458110100,CNC Turning Centre TC-109,East China,Manzanillo,2023-11-25,2024-01-01,2024-01-30,2024-02-01,2024-02-09,2024-02-10,84773.25,169546.5,0.0,828.18,170374.68,297746.79,23819.74,527845.51,8540.37,33018.45,0.0,0.0,2.0,77.0,3340593.25768,1670296.62884,CNC lathe,Shanghai
IMP-2023-0431,SUP-1013,SKU-109,8458110100,8458110100,CNC Turning Centre TC-109,East China,Manzanillo,2023-11-28,2024-01-11,2024-02-13,2024-02-13,2024-02-22,2024-02-25,76764.31,230292.93,0.0,0.0,231491.84,404555.14,32364.41,717195.35,7368.73,44154.68,0.0,0.0,0.0,89.0,4513042.2046799995,1504347.40156,CNC lathe,Shanghai
IMP-2023-0432,SUP-1009,SKU-103,8457100100,8457100100,CNC Vertical Machining Centre VMC-103,East China,Lázaro Cárdenas,2023-11-28,2024-02-02,2024-02-28,2024-02-28,2024-03-02,2024-03-03,158889.88,158889.88,7393.93,0.0,166772.46,291451.55,23316.12,516685.31,6698.57,30411.89,0.0,0.0,0.0,96.0,3257853.99356,3257853.99356,CNC machining centre,Ningbo-Zhoushan
IMP-2023-0433,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2023-12-03,2024-03-12,2024-04-12,2024-04-12,2024-04-19,2024-04-20,83504.3,334017.2,9963.5,1732.62,345713.32,622726.49,49818.12,1103969.52,7055.16,48080.05,0.0,0.0,0.0,139.0,6954944.710496,1738736.177624,CNC lathe,Shekou
IMP-2023-0434,SUP-1003,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,South China,Manzanillo,2023-12-01,2024-03-02,2024-04-04,2024-04-04,2024-04-08,2024-04-10,50631.23,50631.23,5565.27,183.63,56380.13,50778.2,8124.51,171914.67,7254.04,24112.88,0.0,0.0,0.0,131.0,1105833.6356639997,1105833.6356639997,Industrial robot,Nansha
IMP-2023-0435,SUP-1002,SKU-125,8414809900,8414809900,Screw Air Compressor SAC-125,South China,Lázaro Cárdenas,2023-12-01,2024-02-20,2024-03-20,2024-03-20,2024-03-25,2024-03-26,14660.94,14660.94,7781.38,0.0,22486.48,59584.56,3177.84,73598.85,6806.69,37102.54,0.0,0.0,0.0,116.0,503121.94549599994,503121.94549599994,Air compressor,Shekou
IMP-2023-0436,SUP-1013,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,East China,Manzanillo,2023-12-01,2024-02-21,2024-03-22,2024-03-22,2024-03-28,,32498.18,32498.18,0.0,0.0,32663.45,57700.96,4616.08,102292.27,4693.37,23195.14,0.0,0.0,0.0,,664295.649154,664295.649154,Injection moulding machine,Shanghai
IMP-2023-0437,SUP-1010,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,East China,Manzanillo,2023-12-01,2024-02-22,2024-03-24,2024-03-24,2024-04-01,2024-04-02,19363.85,19363.85,7068.05,0.0,26535.19,46875.21,3750.02,83100.37,5205.92,24297.42,0.0,0.0,0.0,123.0,547056.0130699999,547056.0130699999,Laser cutting machine,Taizhou
IMP-2023-0438,SUP-1012,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Manzanillo,2023-12-02,2024-02-01,2024-02-28,2024-03-17,2024-03-31,2024-04-02,115774.07,347322.21,6134.83,0.0,355231.79,627527.61,50202.21,1112480.95,5890.2,33423.61,23510.61,0.0,18.0,122.0,6984478.888712,2328159.6295706667,CNC lathe,Shanghai
IMP-2023-0439,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Lázaro Cárdenas,2023-12-02,2024-02-21,2024-03-19,2024-03-19,2024-04-10,2024-04-14,72620.61,435723.66,6221.68,1991.79,443937.13,784228.26,62738.26,1390279.86,5994.54,74351.53,0.0,0.0,0.0,134.0,8769595.172588998,1461599.1954314997,Hydraulic press,Ningbo-Zhoushan
IMP-2023-0440,SUP-1014,SKU-134,8480710100,8480710100,Precision Injection Mould MD-134,East China,Manzanillo,2023-12-02,2024-01-29,2024-02-25,2024-02-26,2024-03-04,2024-03-08,7070.04,7070.04,0.0,27.35,13206.32,11539.68,1846.35,39068.75,6743.74,21244.66,0.0,0.0,1.0,97.0,165408.41764,165408.41764,Mould and die,Nantong
IMP-2023-0441,SUP-1009,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Lázaro Cárdenas,2023-12-03,2024-02-28,2024-03-25,2024-03-25,2024-03-29,2024-03-30,51438.65,51438.65,8347.6,0.0,60068.57,53056.47,8489.03,179627.97,8287.92,33044.94,0.0,0.0,0.0,118.0,1159020.402125,1159020.402125,Industrial robot,Ningbo-Zhoushan
IMP-2023-0442,SUP-1003,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,South China,Manzanillo,2023-12-04,2024-03-01,2024-04-03,2024-04-03,2024-04-11,2024-04-13,64915.93,64915.93,0.0,0.0,65120.16,117299.64,9383.97,207948.8,7439.62,24855.35,0.0,0.0,0.0,131.0,1328296.243904,1328296.243904,Laser cutting machine,Nansha
IMP-2023-0443,SUP-1013,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,East China,Manzanillo,2023-12-05,2024-03-05,2024-04-05,2024-04-05,2024-04-14,2024-04-17,94601.1,189202.2,5763.08,825.04,195790.32,352673.19,28213.86,625219.03,3981.45,25326.66,0.0,0.0,0.0,134.0,3936927.036096,1968463.518048,Hydraulic press,Shanghai
IMP-2023-0444,SUP-1006,SKU-105,8457100100,8457100100,CNC Vertical Machining Centre VMC-105,East China,Manzanillo,2023-12-05,2024-02-10,2024-03-19,2024-04-22,2024-04-26,2024-04-28,157894.99,157894.99,6454.3,525.42,164874.71,296985.52,23758.84,526495.93,5728.43,19957.79,23497.41,0.0,34.0,145.0,3339783.1662879996,3339783.1662879996,CNC machining centre,Ningbo-Zhoushan
IMP-2023-0445,SUP-1003,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Veracruz,2023-12-06,2024-02-14,2024-03-25,2024-03-25,2024-04-02,2024-04-03,42138.01,84276.02,10136.79,391.69,94804.5,167474.99,13398.0,296899.67,5477.07,83309.21,0.0,0.0,0.0,119.0,1944409.20385,972204.601925,CNC lathe,Nansha
