shipment_id,po_number,invoice_number,supplier_id,sku,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,carrier,vessel_voyage,incoterm,container_type,origin_port,destination_port,quantity,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,net_weight_kg,gross_weight_kg,volume_cbm,hs_code,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,fx_rate_applied,qc_units_rejected,qc_inspection_notes,country_of_origin
IMP-2023-0404,PO-202311-021,INV-1007-202311-0002,SUP-1007,SKU-129,09/11/2023,28/01/2024,04/03/2024,07/03/2024,23/03/2024,,MSC,COSCO ARIES 822W,CIF,40GP,Ningbo-Zhoushan,Manzanillo,3,41002.96,123008.88,0.0,,23316.0,25250.8,57.17,8422309900,123608.29,218357.75,17468.62,387104.62,3807.69,44263.82,0.0,11106.6,17.6653,0,No issues found on inspection,China
IMP-2023-0405,PO-202311-022,INV-1001-202311-0003,SUP-1001,SKU-102,45240,45297,45328,45328,45335,45336,MSC,MAERSK ESSEX 415W,FOB,40GP,Yantian,Manzanillo,3,"$98,683.26","$296,049.78",9154.57,1656.91,45191.1,51243.3,59.78,8457100100,306861.26,536270.74,42901.66,950700.76,6315.4,31848.52,0.0,0.0,17.476,,,China
IMP-2023-0406,PO-202311-023,INV-1007-202311-0003,SUP-1007,SKU-141,2023-11-10,2024-01-03,2024-02-06,2024-02-06,2024-02-11,2024-02-15,MSC,MAERSK ESSEX 735E,FOB,20GP,Ningbo-Zhoushan,Manzanillo,4,29268.91,117075.64,7406.08,420.78,7582.4,8343.4,15.19,8515310100,124902.5,327419.41,17462.37,404428.46,8951.13,47869.79,0.0,0.0,17.476,0,Sin observaciones durante la inspección,China
IMP-2023-0407,PO-202311-024,INV-1002-202311-0003,SUP-1002,SKU-107,2023-11-09,2023-12-26,2024-01-30,2024-01-30,2024-02-19,2024-02-20,MSC,MAERSK COLUMBUS 539E,FOB,40GP,Shekou,Veracruz,2,46446.74,92893.48,,525.15,21084.8,22992.0,24.96,8458110100,103583.86,179383.42,14350.67,318010.93,8426.03,60588.39,0.0,0.0,17.3177,,,China
IMP-2023-0408,PO-202311-025,INV-1009-202311-0003,sup1009,SKU-117,10/11/2023,11/01/2024,17/02/2024,29/02/2024,05/03/2024,06/03/2024,MSC,COSCO ARIES 621W,FOB,40GP,Ningbo-Zhoushan,Manzanillo,6,34249.30,"$205,495.80",8873.0,,69504.0,75462.0,100.59,8477100100,215127.88,"MXN 375,957.48",30076.6,666497.43,8686.96,51750.51,0.0,0.0,17.476,,,China
IMP-2023-0409,PO-202311-026,INV-1005-202311-0001,SUP-05,SKU-102,2023-11-11,2024-01-02,2024-02-01,2024-03-06,2024-03-12,2024-03-16,COSCO Shipping Lines,YM WELLNESS 249E,DDP,40GP,Shekou,Manzanillo,1,97721.88,"$97,721.88",6686.1,543.69,15063.7,17022.0,19.2,8457100100,104951.67,185400.27,14832.02,328677.61,8294.39,19201.88,0.0,0.0,17.6653,3,Control panel door misaligned,China
IMP-2023-0410,PO-202311-027,INV-1007-202311-0004,SUP-1007,SKU-130,2023-11-11,2024-01-08,2024-02-12,2024-02-12,2024-02-19,2024-02-21,COSCO Shipping Lines,HAPAG BERLIN EXPRESS 328E,FOB,40HC,Ningbo-Zhoushan,Manzanillo,2,84974.05,"$169,948.10",8329.19,,45598.0,50990.6,65.89,8462910100,179096.54,312989.11,25039.13,554867.1,5062.28,32963.53,0.0,0.0,17.476,0,Sin observaciones durante la inspección,China
IMP-2023-0411,PO-202311-028,INV-1008-202311-0002,SUP-1008,SKU-126,11/11/2023,02/02/2024,03/07/2024,03/07/2024,03/14/2024,,Maersk,MAERSK COLUMBUS 200W,EXW,40GP,Wenzhou,Lázaro Cárdenas,1,"31,549.86","$31,549.86",6428.0,,6230.8,6831.6,12.93,8422309900,37977.86,67089.03,5367.12,118935.43,7076.44,34393.31,0.0,,17.6653,,,China
IMP-2023-0412,PO-202311-029,INV-1008-202311-0003,SUP-1008,SKU-119,2023-11-13,2024-01-23,2024-02-24,2024-02-24,2024-02-26,2024-02-29,COSCO Shipping Lines,COSCO VEGA 443E,CIF,20GP,Wenzhou,Lázaro Cárdenas,1,46043.32,"$46,043.32",,210.77,2488.3,2880.4,3.67,8479500100,46254.09,40416.82,6466.69,136835.2,6650.31,37650.75,0.0,0.0,17.476,,,China
IMP-2023-0413,PO-202311-030,INV-1001-202311-0004,SUP-1001,SKU-121,13/11/2023,10/02/2024,17/03/2024,17/03/2024,31/03/2024,04/04/2024,COSCO Shipping Lines,YM WELLNESS 870W,FOB,20GP,Yantian,Manzanillo,1,"$63,906.66",63906.66,5766.78,211.29,2365.9,2640.5,8.09,8479500100,69884.73,61726.74,9876.28,208982.04,3996.47,26297.36,0.0,0.0,17.6653,0,Sin observaciones durante la inspección,China
IMP-2023-0414,PO-202311-031,INV-1007-202311-0005,SUP-1007,SKU-130,14/11/2023,21/01/2024,27/02/2024,27/02/2024,02/03/2024,,Hapag-Lloyd,MSC PALOMA 438E,CIF,40HC,Ningbo-Zhoushan,Manzanillo,1,"$81,312.61","$81,312.61",0.0,304.81,22799.0,25858.0,31.97,8462910100,81617.42,"MXN 142,634.60",11410.77,252862.62,3637.53,19480.8,0.0,0.0,17.476,0,No issues found on inspection,China
IMP-2023-0415,PO-202311-032,INV-1001-202311-0005,SUP-1001,SKU-114,11/14/2023,02/12/2024,03/14/2024,03/14/2024,03/16/2024,03/19/2024,,YM WELLNESS 834E,CIF,40HC,Yantian,Manzanillo,3,72057.34,"$216,172.02",0.0,719.95,39318.6,44684.2,84.86,8477100100,216891.97,383146.17,30651.69,679241.53,5020.26,36874.36,0.0,0.0,17.6653,,,China
IMP-2023-0416,PO-202311-033,INV-1001-202311-0006,SUP-1001,SKU-117,15/11/2023,17/01/2024,,14/02/2024,18/02/2024,20/02/2024,Hapag-Lloyd,MAERSK COLUMBUS 271E,FOB,40GP,Yantian,Manzanillo,2,32901.27,"$65,802.54",5425.03,,23168.0,26644.1,32.04,8477100100,71596.15,125121.43,10009.71,221815.27,3836.52,30769.95,0.0,0.0,17.476,0,No issues found on inspection,China
IMP-2023-0417,PO-202311-034,INV-1010-202311-0001,SUP-1010,SKU-134,17/11/2023,10/01/2024,13/02/2024,13/02/2024,,18/02/2024,Maersk,COSCO ARIES 805W,FOB,20GP,Taizhou,Manzanillo,1,"7,473.20",7473.20,6125.26,,1398.5,1571.5,4.25,8480710100,13638.28,11917.13,1906.74,40346.63,8170.68,24068.83,,0.0,17.476,0,Sin observaciones durante la inspección,China
IMP-2023-0418,PO-202311-035,INV-1001-202311-0007,SUP-1001,SKU-101,18-11-2023,30-12-2023,27-01-2024,27-01-2024,04-02-2024,07-02-2024,Maersk,YM WELLNESS 815W,FOB,40HC,Yantian,Manzanillo,6,148128.01,888768.06,6814.64,,51255.0,56531.2,182.73,8457100100,899979.95,1558558.28,124684.66,2763012.12,4392.65,47016.52,0.0,0.0,17.3177,0,Sin observaciones durante la inspección,China
IMP-2023-0419,PO-202311-036,INV-1005-202311-0002,SUP-1005,SKU-121,21/11/2023,06/02/2024,09/03/2024,09/03/2024,15/03/2024,16/03/2024,COSCO Shipping Lines,MSC PALOMA 336W,EXW,20GP,Shekou,Manzanillo,2,66807.74,"$133,615.48",7196.66,,4731.8,5465.5,15.88,8479500100,140812.14,124374.43,19899.91,421082.09,4195.55,30196.38,0.0,0.0,17.6653,0,Sin observaciones durante la inspección,China
IMP-2023-0420,PO-202311-037,INV-1014-202311-0002,SUP-1014,SKU-118,45249,45330,45356,45356,45368,45372,COSCO Shipping Lines,YM WELLNESS 378W,FOB,20GP,Nantong,Lázaro Cárdenas,1,27200.29,27200.29,6909.76,123.41,6672.8,7677.1,11.66,8477100100,34233.46,60474.43,4837.95,107209.08,7990.53,36388.35,0.0,3151.55,17.6653,,,China
IMP-2023-0421,PO-202311-038,INV-1013-202311-0002,SUP-1013,SKU-133,20/11/2023,01/02/2024,03/03/2024,03/03/2024,08/03/2024,11/03/2024,MSC,COSCO VEGA 594W,EXW,40HC,Shanghai,Lázaro Cárdenas,1,"$92,515.83",92515.83,7510.94,0.0,20272.3,22871.5,31.27,8462910100,100026.77,176700.29,14136.02,313254.27,5402.88,39485.43,,0.0,17.6653,0,Sin observaciones durante la inspección,China
IMP-2023-0422,PO-202311-039,INV-1003-202311-0006,SUP-1003,SKU-123,11/20/2023,02/05/2024,03/12/2024,03/12/2024,03/15/2024,03/16/2024,MSC,MSC ANZU 796W,FOB,20GP,Nansha,Manzanillo,3,19508.47,"$58,525.41",9426.0,,4607.7,5103.0,22.48,8414809900,68171.55,"MXN 180,640.63",9634.17,223127.31,4482.4,35126.85,0.0,0.0,17.6653,,,China
IMP-2023-0423,PO-202311-040,INV-1007-202311-0006,SUP-1007,SKU-129,20/11/2023,07/02/2024,05/03/2024,05/03/2024,10/03/2024,14/03/2024,Ocean Network Express,EVER LIBRA 271W,FOB,40'GP,Ningbo-Zhoushan,Lázaro Cárdenas,2,"36,362.44","$72,724.88",6318.71,,15544.0,17256.2,34.0,8422309900,79326.74,140133.07,11210.65,248427.9,5438.03,55053.83,0.0,0.0,17.6653,,,China
IMP-2023-0424,PO-202311-041,INV-1014-202311-0003,SUP-1014,SKU-132,2023-11-21,2024-02-18,2024-03-26,2024-04-29,2024-05-09,2024-05-09,Evergreen Marine,YM WELLNESS 218E,FOB,40GP,Nantong,Manzanillo,1,28753.93,28753.93,5816.68,97.71,14439.6,15963.9,12.31,8462910100,34668.32,62447.35,4995.79,110706.66,6479.38,20265.84,0.0,0.0,18.0128,,,China
IMP-2023-0425,PO-202311-042,INV-1003-202311-0007,SUP-1003,SKU-133,21-11-2023,19-01-2024,15-02-2024,15-02-2024,24-02-2024,27-02-2024,maersk,HAPAG BERLIN EXPRESS 896W,FOB,40HC,Nansha,Manzanillo,2,95563.02,191126.04,5886.35,,40544.6,46455.5,60.73,8462910100,197803.87,345682.04,27654.56,612825.13,7867.72,27378.78,0.0,0.0,17.476,,,China
IMP-2023-0426,PO-202311-043,INV-1003-202311-0008,SUP-1003,SKU-117,2023-11-22,2024-02-03,2024-03-07,2024-03-07,2024-03-16,2024-03-19,Hapag-Lloyd,COSCO VEGA 560W,FOB,40GP,Nansha,Manzanillo,2,32814.99,65629.98,6505.29,,23168.0,26855.0,32.32,8477100100,72387.53,127874.74,10229.98,226696.35,7524.54,28877.83,0.0,0.0,17.6653,0,Sin observaciones durante la inspección,China
IMP-2023-0427,PO-202311-044,INV-1008-202311-0004,SUP-1008,SKU-126,2023-11-22,2024-02-11,2024-03-14,2024-03-14,2024-03-21,,MSC,COSCO VEGA 489E,FOB,40GP,Wenzhou,Lázaro Cárdenas,1,30213.85,"$30,213.85",5309.5,,6230.8,6730.9,13.24,8422309900,35636.37,62952.72,5036.22,111602.58,7069.62,30977.33,0.0,0.0,17.6653,,,China
IMP-2023-0428,PO-202311-045,INV-1011-202311-0002,SUP-1011,SKU-136,2023-11-23,2024-01-12,2024-02-12,2024-02-12,2024-02-20,2024-02-22,Evergreen Marine,MAERSK ESSEX 257E,CIF,20GP,Shanghai,Lázaro Cárdenas,1,17821.12,17821.12,0.0,65.38,1677.1,1833.1,5.49,8480710100,17886.5,15629.22,2500.68,52914.3,8829.57,34963.36,0.0,0.0,17.476,,,China
IMP-2023-0429,PO-202311-046,INV-1013-202311-0003,SUP-1013,SKU-117,2023-11-25,2024-01-27,2024-03-04,2024-03-04,2024-03-08,2024-03-11,Evergreen Marine,MSC PALOMA 622E,DDP,40GP,Shanghai,Manzanillo,2,34977.70,69955.40,6670.75,,23168.0,25852.9,31.56,8477100100,76921.88,135884.81,10870.78,240896.59,9020.15,29837.57,0.0,,17.6653,,,China
IMP-2023-0430,PO-202311-047,INV-1013-202311-0004,SUP-1013,SKU-109,2023-11-25,2024-01-01,2024-01-30,2024-02-01,2024-02-09,2024-02-10,Maersk,ONE APUS 153E,CIF,40GP,Shanghai,Manzanillo,2,"$84,773.25","$169,546.50",0.0,828.18,26814.4,29791.3,26.45,845811,170374.68,297746.79,23819.74,527845.51,8540.37,33018.45,0.0,0.0,17.476,0,Sin observaciones durante la inspección,China
IMP-2023-0431,PO-202311-048,INV-1013-202311-0005,SUP-1013,SKU-109,11/28/2023,01/11/2024,02/13/2024,02/13/2024,02/22/2024,02/25/2024,Evergreen Marine,MAERSK COLUMBUS 282W,CIF,20GP,Shanghai,Manzanillo,3,76764.31,230292.93,0.0,,40221.6,45335.6,35.48,8458110100,231491.84,404555.14,32364.41,717195.35,7368.73,44154.68,0.0,0.0,17.476,,Perforación fuera de tolerancia,China
IMP-2023-0432,PO-202311-049,INV-1009-202311-0004,SUP-1009,SKU-103,2023-11-28,2024-02-02,2024-02-28,2024-02-28,2024-03-02,2024-03-03,Evergreen Marine,COSCO VEGA 413W,DDP,40GP,Ningbo-Zhoushan,Lázaro Cárdenas,1,158889.88,158889.88,7393.93,,18341.2,21220.9,16.92,8457100100,166772.46,291451.55,23316.12,516685.31,6698.57,30411.89,0.0,0.0,17.476,,,China
IMP-2023-0433,PO-202312-001,INV-1002-202312-0001,SUP-1002,SKU-106,2023-12-03,2024-03-12,2024-04-12,2024-04-12,2024-04-19,2024-04-20,Hapag-Lloyd,YM WELLNESS 326W,FOB,40GP,Shekou,Manzanillo,4,83504.30,"$334,017.20",9963.5,1732.62,53309.2,59807.6,66.78,8458110100,345713.32,622726.49,49818.12,1103969.52,7055.16,48080.05,0.0,0.0,18.0128,,,China
IMP-2023-0434,PO-202312-002,INV-1003-202312-0001,SUP-1003,SKU-119,01/12/2023,02/03/2024,04/04/2024,04/04/2024,08/04/2024,10/04/2024,Hapag-Lloyd,COSCO VEGA 291E,FOB,20GP,Nansha,Manzanillo,1,50631.23,50631.23,5565.27,183.63,2488.3,2739.7,3.35,8479500100,56380.13,"MXN 50,778.20",8124.51,171914.67,7254.04,24112.88,0.0,0.0,18.0128,0,No issues found on inspection,China
IMP-2023-0435,PO-202312-003,INV-1002-202312-0002,SUP-1002,SKU-125,2023-12-01,2024-02-20,2024-03-20,2024-03-20,2024-03-25,2024-03-26,MSC,HAPAG BERLIN EXPRESS 452E,FOB,20GP,Shekou,Lázaro Cárdenas,1,"$14,660.94",14660.94,7781.38,,3330.5,3739.3,7.31,8414809900,22486.48,59584.56,3177.84,73598.85,6806.69,37102.54,0.0,0.0,17.6653,,Sin observaciones durante la inspección,China
IMP-2023-0436,PO-202312-004,INV-1013-202312-0001,SUP-1013,SKU-117,01/12/2023,21/02/2024,22/03/2024,22/03/2024,28/03/2024,,COSCO Shipping Lines,COSCO VEGA 239W,CIF,40GP,Shanghai,Manzanillo,1,32498.18,"$32,498.18",0.0,,11584.0,12781.8,17.03,8477 10 01 00,32663.45,57700.96,4616.08,102292.27,4693.37,23195.14,0.0,0.0,17.6653,,,China
IMP-2023-0437,PO-202312-005,INV-1010-202312-0001,SUP-1010,SKU-110,2023-12-01,2024-02-22,2024-03-24,2024-03-24,2024-04-01,2024-04-02,Evergreen Marine,COSCO VEGA 635E,FOB,20GP,Taizhou,Manzanillo,1,19363.85,19363.85,7068.05,,4689.9,5384.9,11.25,8456110100,26535.19,46875.21,3750.02,83100.37,5205.92,24297.42,0.0,0.0,17.6653,0,No issues found on inspection,China
IMP-2023-0438,PO-202312-006,INV-1012-202312-0001,SUP-1012,SKU-108,2023-12-02,2024-02-01,2024-02-28,2024-03-17,2024-03-31,2024-04-02,Yang Ming Marine Transport,MAERSK COLUMBUS 505W,FOB,20GP,Shanghai,Manzanillo,3,115774.07,347322.21,6134.83,,33657.6,36724.6,35.68,8458110100,355231.79,"MXN 627,527.61",50202.21,1112480.95,5890.2,33423.61,23510.61,0.0,17.6653,3,Vibración excesiva al arranque,China
IMP-2023-0439,PO-202312-007,INV-1009-202312-0001,SUP-1009,SKU-131,2023-12-02,2024-02-21,2024-03-19,2024-03-19,2024-04-10,2024-04-14,Evergreen Marine,YM WELLNESS 342E,FOB,40GP,Ningbo-Zhoushan,Lázaro Cárdenas,6,72620.61,"$435,723.66",6221.68,1991.79,135466.2,154337.9,142.42,8462910100,443937.13,784228.26,62738.26,1390279.86,5994.54,74351.53,0.0,0.0,17.6653,,,China
IMP-2023-0440,PO-202312-008,INV-1014-202312-0001,SUP-1014,SKU-134,2023-12-02,2024-01-29,2024-02-25,2024-02-26,2024-03-04,2024-03-08,Hapag-Lloyd,EVER LIBRA 535E,FOB,20GP,"Nantong, CN",Manzanillo,1,7070.04,7070.04,,27.35,1398.5,1593.0,4.52,8480710100,13206.32,11539.68,1846.35,39068.75,6743.74,21244.66,0.0,,17.476,,,China
IMP-2023-0441,PO-202312-009,INV-1009-202312-0002,SUP-1009,SKU-119,2023-12-03,2024-02-28,2024-03-25,2024-03-25,2024-03-29,2024-03-30,Ocean Network Express,MAERSK ESSEX 684W,FOB,20GP,Ningbo-Zhoushan,Lázaro Cárdenas,1,51438.65,51438.65,8347.6,,2488.3,2797.6,3.33,8479500100,60068.57,53056.47,8489.03,179627.97,8287.92,33044.94,0.0,0.0,17.6653,,,China
IMP-2023-0442,PO-202312-010,INV-1003-202312-0002,SUP-1003,SKU-112,12/04/2023,03/01/2024,04/03/2024,04/03/2024,04/11/2024,04/13/2024,Maersk,COSCO VEGA 284E,CIF,20GP,Nansha,Manzanillo,1,64915.93,"$64,915.93",0.0,,2143.6,2414.9,7.3,8456110100,65120.16,117299.64,9383.97,207948.8,7439.62,24855.35,0.0,0.0,18.0128,,Vibración excesiva al arranque,China
IMP-2023-0443,PO-202312-011,INV-1013-202312-0002,SUP-1013,SKU-133,45265,45356,45387,45387,45396,45399,Yang Ming Marine Transport,MSC ANZU 546E,FOB,40HC,Shanghai,Manzanillo,2,94601.10,189202.20,5763.08,825.04,40544.6,44344.7,58.72,8462910100,195790.32,"MXN 352,673.19",28213.86,625219.03,3981.45,25326.66,0.0,0.0,18.0128,,,China
IMP-2023-0444,PO-202312-012,INV-1006-202312-0001,SUP-1006,SKU-105,05/12/2023,10/02/2024,19/03/2024,22/04/2024,26/04/2024,28/04/2024,Evergreen Marine,MSC PALOMA 718W,FOB,40GP,Ningbo-Zhoushan,Manzanillo,1,157894.99,157894.99,6454.3,525.42,14233.9,15812.4,13.64,8457100100,164874.71,296985.52,23758.84,526495.93,5728.43,19957.79,23497.41,0.0,18.0128,,,China
IMP-2023-0445,PO-202312-013,INV-1003-202312-0003,SUP-1003,SKU-107,12/06/2023,02/14/2024,03/25/2024,03/25/2024,04/02/2024,04/03/2024,Evergreen Marine,MSC ANZU 823E,FOB,40GP,Nansha,Veracruz,2,42138.01,"$84,276.02",10136.79,391.69,21084.8,24060.0,25.27,8458110100,94804.5,167474.99,13398.0,296899.67,5477.07,83309.21,0.0,,17.6653,,,China
IMP-2023-0446,PO-202312-014,INV-1011-202312-0001,SUP-1011,SKU-136,07-12-2023,02-02-2024,08-03-2024,08-03-2024,14-03-2024,17-03-2024,Yang Ming Marine Transport,MAERSK ESSEX 680E,DDP,20GP,Shanghai,Manzanillo,6,"19,064.34","$114,386.04",,472.82,10062.6,11671.5,35.2,8480710100,122987.12,108630.22,17380.83,367778.47,5564.92,69397.84,0.0,0.0,17.6653,,,China
IMP-2023-0447,PO-202312-015,INV-1005-202312-0001,SUP-1005,SKU-121,07/12/2023,03/03/2024,10/04/2024,10/04/2024,28/04/2024,02/05/2024,Yang Ming Marine Transport,MSC ANZU 271W,CIF,20GP,Shekou,Manzanillo,4,65119.90,260479.60,0.0,1145.05,9463.6,10715.7,31.72,8479500100,261624.65,235629.62,37700.74,797747.66,6567.35,36950.93,0.0,5061.2,18.0128,,,China
IMP-2023-0448,PO-202312-016,INV-1011-202312-0002,SUP-1011,SKU-136,2023-12-07,2024-02-18,2024-03-23,2024-03-23,2024-03-25,2024-03-27,Evergreen Marine,HAPAG BERLIN EXPRESS 340W,FOB,20GP,Shanghai,Manzanillo,6,"20.015,46","$120,092.76",7093.99,664.49,10062.6,11126.7,34.33,8480710100,127851.24,112926.53,18068.24,382324.04,7310.2,70539.17,,0.0,17.6653,0,No issues found on inspection,China
IMP-2023-0449,PO-202312-017,INV-1014-202312-0002,SUP-1014,SKU-118,08/12/2023,26/03/2024,25/04/2024,25/04/2024,29/04/2024,01/05/2024,MSC,MSC PALOMA 631W,FOB,40GP,Nantong,Manzanillo,1,29584.20,"$29,584.20",5957.47,,6672.8,7626.5,12.3,8477100100,35715.13,64332.95,5146.64,114049.45,8818.92,23740.45,0.0,0.0,18.0128,,,China
IMP-2023-0450,PO-202312-018,INV-1014-202312-0003,SUP-1014,SKU-116,08/12/2023,18/03/2024,16/04/2024,28/04/2024,04/05/2024,05/05/2024,Yang Ming Marine Transport,MSC ANZU 648E,FOB,20GP,Nantong,Lázaro Cárdenas,1,"$85,139.83",85139.83,5222.8,,6421.4,7082.1,10.02,8477100100,90717.03,"MXN 163,406.77",13072.54,289687.53,6316.25,28640.31,0.0,0.0,18.0128,,,China
IMP-2023-0451,PO-202312-019,INV-1014-202312-0004,SUP-1014,SKU-115,12/08/2023,02/25/2024,03/26/2024,03/26/2024,03/29/2024,04/02/2024,Hapag-Lloyd,MAERSK ESSEX 478W,FOB,40GP,Nantong,Lázaro Cárdenas,2,41234.37,82468.74,9472.02,427.67,9126.0,9923.0,38.91,8477100100,92368.43,163171.6,13053.73,289270.62,7086.18,43901.92,,0.0,17.6653,,,China
IMP-2023-0452,PO-202312-020,INV-1002-202312-0003,SUP-1002,SKU-107,09/12/2023,05/02/2024,05/03/2024,03/03/2024,05/03/2024,08/03/2024,Evergreen Marine,MAERSK COLUMBUS 152E,FOB,40GP,Shekou,Manzanillo,3,43844.43,"$131,533.29",9393.81,,31627.2,36017.3,42.66,8458110100,141443.11,249863.5,19989.08,442958.01,7398.59,30272.94,0.0,0.0,17.6653,1,Revisión eléctrica sin hallazgos,China
IMP-2023-0453,PO-202312-021,INV-1001-202312-0001,SUP-1001,SKU-114,2023-12-09,2024-03-25,2024-04-21,2024-04-21,2024-04-26,2024-04-29,COSCO Shipping Lines,MAERSK COLUMBUS 444W,FOB,40HC,Yantian,Manzanillo,4,"69,352.71","$277,410.84",7966.46,919.23,52424.8,58927.3,110.08,8477100100,286296.53,515700.21,41256.02,914233.34,4920.74,55225.35,0.0,0.0,18.0128,0,No issues found on inspection,China
IMP-2023-0454,PO-202312-022,INV-1003-202312-0004,SUP-1003,SKU-123,10/12/2023,17/03/2024,29/04/2024,29/04/2024,04/05/2024,08/05/2024,Hapag-Lloyd,MSC PALOMA 582E,FOB,40'HC,Nansha,veracruz,4,"17.842,44","$71,369.76",8909.09,,6143.6,6699.0,28.4,8414809900,80571.12,217696.72,11610.49,268898.99,6016.36,95087.91,0.0,0.0,18.0128,,,China
IMP-2023-0455,PO-202312-023,INV-1008-202312-0001,SUP-1008,SKU-120,2023-12-11,2024-03-18,2024-04-25,2024-04-25,2024-05-13,2024-05-16,MSC,MSC PALOMA 399W,FOB,20GP,Wenzhou,Manzanillo,2,62128.78,"$124,257.56",9162.59,479.18,4365.6,4824.7,6.42,8479500100,133899.33,120595.09,19295.21,408286.75,6248.71,32067.44,0.0,,18.0128,,,China
IMP-2023-0456,PO-202312-024,INV-1013-202312-0003,SUP-1013,SKU-133,2023-12-11,2024-03-03,2024-04-08,2024-04-08,2024-04-15,2024-04-17,Yang Ming Marine Transport,MSC ANZU 870W,FOB,40HC,Shanghai,Manzanillo,1,100163.84,"$100,163.84",,,20272.3,23071.0,29.04,8462910100,107987.78,194516.23,15561.3,344838.37,5846.37,19755.33,0.0,0.0,18.0128,,,China
IMP-2023-0457,PO-202312-025,INV-1006-202312-0002,SUP-1006,SKU-125,12/12/2023,14/02/2024,21/03/2024,21/03/2024,29/03/2024,01/04/2024,Yang Ming Marine Transport,COSCO ARIES 166W,CIF,20GP,Ningbo-Zhoushan,Manzanillo,1,14269.49,"$14,269.49",0.0,,3330.5,3703.7,6.89,8414809900,14319.14,37942.79,2023.62,46866.93,7195.03,25515.97,0.0,0.0,17.6653,,,China
IMP-2023-0458,PO-202312-026,INV-1010-202312-0002,SUP-1010,SKU-110,2023-12-12,2024-02-17,2024-03-22,2024-03-22,2024-03-31,2024-04-01,Maersk,MAERSK ESSEX 758E,FOB,20GP,Taizhou,Manzanillo,3,19858.09,59574.27,5648.11,339.03,14069.7,16235.5,32.43,8456110100,65561.41,"MXN 115,816.20",9265.3,205318.96,4583.7,40662.94,0.0,0.0,17.6653,,,China
IMP-2023-0459,PO-202312-027,INV-1002-202312-0004,SUP-1002,SKU-106,12/13/2023,03/28/2024,05/03/2024,05/03/2024,05/12/2024,05/13/2024,Hapag-Lloyd,HAPAG BERLIN EXPRESS 354E,FOB,40GP,Shekou,Manzanillo,1,82396.55,"$82,396.55",8797.59,430.53,13327.3,15307.1,18.21,8458110100,91624.67,166225.48,13298.04,294684.52,5520.89,25845.84,0.0,0.0,18.142,,,China
IMP-2023-0460,PO-202312-028,INV-1007-202312-0001,SUP-1007,SKU-118,2023-12-14,2024-03-29,2024-05-03,2024-05-03,2024-05-05,2024-05-06,COSCO Shipping Lines,COSCO ARIES 478E,CIF,40GP,Ningbo-Zhoushan,Manzanillo,6,"$28,541.46",171248.76,0.0,,40036.8,43483.4,73.33,8477100100,172032.26,312100.93,24968.07,553292.52,8189.69,48102.71,0.0,0.0,18.142,,,China
IMP-2023-0461,PO-202312-029,INV-1009-202312-0003,SUP-1009,SKU-131,2023-12-15,2024-03-16,2024-04-21,2024-04-21,2024-04-23,2024-04-24,Ocean Network Express,HAPAG BERLIN EXPRESS 362W,DDP,40HC,Ningbo-Zhoushan,Manzanillo,1,72651.05,72651.05,8671.08,306.18,22577.7,25378.1,24.06,,81628.31,147035.44,11762.84,260664.43,5739.48,25101.96,0.0,0.0,18.0128,,,China
IMP-2023-0462,PO-202312-030,INV-1004-202312-0001,SUP-1004,SKU-136,2023-12-15,2024-02-19,2024-03-19,2024-04-21,2024-05-07,2024-05-11,MSC,COSCO ARIES 145W,FOB,20GP,Yantian,Lázaro Cárdenas,4,"$18,068.82","$72,275.28",,364.1,6708.4,7486.4,22.24,8480710100,82136.77,73975.66,11836.11,250452.0,3719.09,67123.11,,10451.27,18.0128,,,China
IMP-2023-0463,PO-202312-031,INV-1002-202312-0005,SUP-1002,SKU-125,2023-12-17,2024-03-04,2024-04-03,2024-04-04,2024-04-07,2024-04-09,Maersk,HAPAG BERLIN EXPRESS 601E,EXW,20GP,Shekou,Lázaro Cárdenas,2,14877.62,29755.24,7463.95,,7490.8,6661.0,14.14,8414809900,37219.19,100563.27,5363.37,124215.76,4150.32,43974.19,0.0,0.0,18.0128,5,Sello de empaque roto,China
IMP-2023-0464,PO-202312-032,INV-1006-202312-0003,SUP-1006,SKU-101,18/12/2023,19/02/2024,16/03/2024,17/03/2024,24/03/2024,29/03/2024,Evergreen Marine,MSC PALOMA 445W,FOB,40HC,Ningbo-Zhoushan,Manzanillo,1,"$153,635.36","$153,635.36",6324.78,530.97,8542.5,9737.9,31.82,8457100100,160491.11,"MXN 283,512.36",22680.99,502610.71,7024.77,20492.14,0.0,,17.6653,0,Sin observaciones durante la inspección,China
IMP-2023-0465,PO-202312-033,INV-1013-202312-0004,SUP-1013,SKU-140,12/19/2023,03/23/2024,04/29/2024,04/29/2024,05/04/2024,05/07/2024,Ocean Network Express,COSCO VEGA 109W,FOB,20GP,Shanghai,Manzanillo,1,28156.50,28156.50,8527.87,127.59,1777.7,2046.1,3.44,8515310100,36811.96,99462.97,5304.69,122856.66,4508.18,18015.5,,0.0,18.0128,0,Sin observaciones durante la inspección,China
